,MedHouseVal
14690,5.00001
14691,1.798
14692,1.926
14693,2.288
14694,1.855
14695,2.75
14696,4.79
14697,2.273
14698,1.173
14699,3.633
14700,1.726
14701,2.583
14702,1.922
14703,1.188
14704,5.00001
14705,2.67
14706,2.171
14707,1.342
14708,3.459
14709,1.04
14710,2.148
14711,1.204
14712,1.772
14713,2.58
14714,2.259
14715,3.194
14716,2.6
14717,1.083
14718,5.00001
14719,1.5
14720,1.625
14721,0.861
14722,5.00001
14723,1.645
14724,1.625
14725,0.542
14726,0.612
14727,0.832
14728,1.089
14729,2.016
14730,0.972
14731,1.308
14732,2.598
14733,1.506
14734,0.65
14735,3.429
14736,2.044
14737,1.683
14738,1.482
14739,1.734
14740,0.942
14741,1.708
14742,1.42
14743,0.598
14744,0.846
14745,1.232
14746,1.841
14747,1.777
14748,1.157
14749,0.425
14750,0.846
14751,2.667
14752,2.923
14753,0.919
14754,1.313
14755,1.135
14756,1.669
14757,0.5
14758,1.804
14759,3.627
14760,1.904
14761,2.325
14762,5.00001
14763,3.699
14764,1.754
14765,1.502
14766,1.792
14767,1.981
14768,2.753
14769,2.095
14770,4.104
14771,1.438
14772,1.45
14773,1.03
14774,0.552
14775,0.896
14776,1.157
14777,3.813
14778,1.881
14779,0.801
14780,2.625
14781,1.068
14782,0.661
14783,1.582
14784,1.667
14785,0.818
14786,2.476
14787,1.054
14788,1.294
14789,2.25
14790,2.006
14791,3.447
14792,1.469
14793,2.13
14794,2.66
14795,1.563
14796,1.784
14797,3.808
14798,1.517
14799,1.469
14800,3.365
14801,4.345
14802,2.294
14803,2.765
14804,1.717
14805,1.181
14806,1.042
14807,2.278
14808,1.699
14809,1.795
14810,2.492
14811,5.00001
14812,1.875
14813,2.515
14814,0.87
14815,1.12
14816,2.392
14817,1.848
14818,3.259
14819,1.355
14820,5.00001
14821,1.357
14822,1.429
14823,0.769
14824,0.668
14825,2.0
14826,0.67
14827,1.594
14828,1.048
14829,2.408
14830,2.808
14831,1.675
14832,1.396
14833,2.308
14834,0.445
14835,0.861
14836,0.737
14837,2.089
14838,1.049
14839,1.437
14840,1.654
14841,3.261
14842,1.647
14843,0.656
14844,3.046
14845,0.667
14846,1.914
14847,1.392
14848,0.541
14849,2.29
14850,2.861
14851,0.495
14852,0.892
14853,1.632
14854,2.688
14855,1.052
14856,0.465
14857,4.344
14858,1.458
14859,1.375
14860,1.463
14861,2.445
14862,2.992
14863,1.6
14864,0.914
14865,1.276
14866,1.797
14867,1.146
14868,1.814
14869,3.316
14870,0.542
14871,1.653
14872,3.536
14873,1.401
14874,1.404
14875,1.644
14876,1.341
14877,2.091
14878,2.858
14879,1.769
14880,1.26
14881,1.114
14882,3.158
14883,0.869
14884,2.271
14885,3.964
14886,1.514
14887,4.054
14888,2.545
14889,1.142
14890,1.625
14891,2.286
14892,2.964
14893,2.491
14894,2.875
14895,3.528
14896,3.5
14897,4.827
14898,0.958
14899,1.914
14900,3.048
14901,2.865
14902,3.627
14903,1.875
14904,2.101
14905,0.375
14906,1.604
14907,0.767
14908,1.598
14909,1.575
14910,1.542
14911,5.00001
14912,1.297
14913,3.337
14914,0.621
14915,1.143
14916,2.667
14917,1.726
14918,2.402
14919,1.247
14920,2.117
14921,4.1
14922,0.854
14923,4.055
14924,1.783
14925,2.505
14926,3.168
14927,2.232
14928,1.706
14929,1.818
14930,1.83
14931,2.865
14932,1.324
14933,1.761
14934,1.109
14935,1.382
14936,1.65
14937,3.5
14938,0.647
14939,2.221
14940,3.374
14941,1.532
14942,3.375
14943,2.214
14944,2.353
14945,0.832
14946,5.00001
14947,0.895
14948,2.435
14949,3.206
14950,1.795
14951,3.25
14952,1.875
14953,0.894
14954,2.317
14955,1.67
14956,0.679
14957,2.696
14958,1.125
14959,3.93
14960,0.98
14961,1.484
14962,5.00001
14963,5.00001
14964,1.261
14965,3.674
14966,0.699
14967,2.538
14968,2.684
14969,4.309
14970,3.438
14971,2.125
14972,1.852
14973,0.62
14974,1.577
14975,1.368
14976,1.15
14977,1.605
14978,1.633
14979,1.288
14980,1.183
14981,3.619
14982,1.868
14983,3.312
14984,1.5
14985,5.00001
14986,1.615
14987,3.068
14988,2.013
14989,3.812
14990,1.013
14991,2.993
14992,2.401
14993,5.00001
14994,2.276
14995,2.25
14996,0.964
14997,5.00001
14998,2.155
14999,1.821
15000,3.585
15001,2.414
15002,1.209
15003,1.158
15004,2.882
15005,0.727
15006,1.438
15007,1.297
15008,1.125
15009,0.857
15010,4.264
15011,0.7
15012,0.931
15013,1.537
15014,1.565
15015,1.582
15016,2.441
15017,3.364
15018,3.609
15019,0.455
15020,0.705
15021,5.00001
15022,4.139
15023,2.875
15024,1.995
15025,3.092
15026,2.73
15027,1.417
15028,1.375
15029,0.828
15030,2.063
15031,3.313
15032,3.449
15033,1.619
15034,1.381
15035,1.62
15036,2.095
15037,0.788
15038,1.44
15039,1.989
15040,1.25
15041,1.946
15042,5.00001
15043,1.294
15044,1.286
15045,0.887
15046,1.828
15047,0.978
15048,2.638
15049,1.289
15050,1.125
15051,1.249
15052,1.628
15053,1.02
15054,0.875
15055,1.875
15056,1.294
15057,4.148
15058,2.707
15059,5.00001
15060,5.00001
15061,3.857
15062,1.625
15063,0.862
15064,0.719
15065,1.915
15066,1.458
15067,2.644
15068,1.188
15069,3.78
15070,2.15
15071,1.708
15072,2.25
15073,1.099
15074,0.888
15075,0.769
15076,3.58
15077,1.828
15078,2.314
15079,1.352
15080,1.75
15081,2.0
15082,1.239
15083,1.213
15084,0.806
15085,2.705
15086,1.192
15087,0.783
15088,1.083
15089,0.75
15090,1.427
15091,1.821
15092,1.223
15093,1.577
15094,3.875
15095,1.021
15096,1.926
15097,2.388
15098,2.279
15099,1.167
15100,3.426
15101,1.108
15102,2.632
15103,0.747
15104,2.25
15105,2.386
15106,0.55
15107,4.656
15108,1.125
15109,3.413
15110,2.193
15111,0.613
15112,1.517
15113,2.188
15114,3.761
15115,5.00001
15116,1.875
15117,1.0
15118,2.77
15119,1.406
15120,2.319
15121,1.797
15122,0.639
15123,1.795
15124,1.469
15125,5.00001
15126,1.995
15127,0.759
15128,1.916
15129,1.428
15130,1.507
15131,2.287
15132,1.423
15133,2.252
15134,5.00001
15135,0.974
15136,0.959
15137,1.862
15138,2.507
15139,4.411
15140,0.544
15141,3.5
15142,0.851
15143,3.318
15144,1.618
15145,1.107
15146,0.821
15147,0.527
15148,0.582
15149,1.35
15150,1.24
15151,1.512
15152,2.944
15153,1.016
15154,0.784
15155,2.125
15156,1.406
15157,2.661
15158,1.238
15159,4.054
15160,1.602
15161,1.44
15162,0.865
15163,2.356
15164,1.0
15165,1.407
15166,0.495
15167,1.464
15168,1.07
15169,3.0
15170,2.722
15171,4.219
15172,4.7
15173,0.806
15174,1.462
15175,0.877
15176,2.46
15177,0.949
15178,1.25
15179,1.91
15180,0.982
15181,2.181
15182,0.75
15183,0.517
15184,1.705
15185,1.873
15186,2.513
15187,1.372
15188,4.261
15189,2.374
15190,0.844
15191,1.926
15192,1.827
15193,1.471
15194,1.46
15195,1.25
15196,1.493
15197,3.74
15198,1.398
15199,2.593
15200,1.846
15201,2.023
15202,1.229
15203,3.115
15204,1.183
15205,3.617
15206,0.522
15207,0.757
15208,1.156
15209,0.575
15210,0.922
15211,0.984
15212,5.00001
15213,5.00001
15214,2.791
15215,1.875
15216,3.638
15217,1.672
15218,0.979
15219,0.74
15220,1.85
15221,0.375
15222,2.335
15223,1.365
15224,4.357
15225,2.426
15226,5.00001
15227,0.777
15228,1.532
15229,2.239
15230,1.896
15231,2.46
15232,1.323
15233,2.25
15234,1.357
15235,3.206
15236,2.158
15237,1.581
15238,3.712
15239,2.471
15240,3.337
15241,3.126
15242,1.203
15243,2.329
15244,1.479
15245,3.24
15246,5.00001
15247,1.563
15248,1.577
15249,2.484
15250,1.875
15251,0.564
15252,2.181
15253,2.135
15254,1.22
15255,2.083
15256,4.112
15257,1.818
15258,3.198
15259,0.576
15260,0.818
15261,2.38
15262,2.069
15263,0.721
15264,3.806
15265,1.469
15266,1.268
15267,2.476
15268,0.668
15269,1.834
15270,0.677
15271,1.275
15272,0.984
15273,5.00001
15274,1.355
15275,2.407
15276,2.634
15277,1.473
15278,2.184
15279,1.371
15280,0.578
15281,2.909
15282,2.401
15283,1.227
15284,2.341
15285,1.273
15286,2.538
15287,0.946
15288,3.409
15289,3.176
15290,1.606
15291,1.118
15292,2.074
15293,1.255
15294,3.75
15295,2.431
15296,0.958
15297,0.748
15298,3.846
15299,1.901
15300,4.273
15301,2.226
15302,5.00001
15303,3.39
15304,2.53
15305,2.939
15306,4.773
15307,1.428
15308,1.642
15309,1.28
15310,1.434
15311,3.226
15312,3.177
15313,3.953
15314,2.393
15315,1.308
15316,1.795
15317,0.685
15318,1.432
15319,5.00001
15320,1.621
15321,0.838
15322,1.032
15323,1.107
15324,1.133
15325,0.68
15326,0.932
15327,1.008
15328,0.635
15329,1.129
15330,1.878
15331,1.678
15332,2.477
15333,2.206
15334,1.759
15335,1.15
15336,1.9
15337,1.393
15338,2.623
15339,1.342
15340,1.358
15341,2.541
15342,1.43
15343,1.796
15344,1.524
15345,2.973
15346,3.53
15347,1.64
15348,1.304
15349,1.206
15350,5.00001
15351,1.975
15352,0.66
15353,3.429
15354,1.229
15355,1.675
15356,1.798
15357,2.159
15358,1.125
15359,1.32
15360,1.415
15361,5.00001
15362,0.4
15363,1.567
15364,1.611
15365,1.116
15366,5.00001
15367,0.775
15368,1.473
15369,2.674
15370,5.00001
15371,0.986
15372,4.586
15373,0.68
15374,0.717
15375,0.871
15376,2.087
15377,1.465
15378,0.573
15379,1.564
15380,3.186
15381,0.838
15382,1.89
15383,0.73
15384,3.5
15385,1.333
15386,0.722
15387,1.046
15388,0.975
15389,0.929
15390,1.094
15391,3.277
15392,4.292
15393,2.129
15394,1.871
15395,3.325
15396,3.547
15397,0.995
15398,1.905
15399,2.572
15400,3.313
15401,1.919
15402,2.609
15403,1.135
15404,1.745
15405,0.795
15406,2.964
15407,1.996
15408,1.36
15409,2.542
15410,0.704
15411,1.563
15412,3.352
15413,3.821
15414,1.429
15415,1.125
15416,3.0
15417,1.271
15418,2.448
15419,1.406
15420,0.672
15421,1.598
15422,1.632
15423,1.177
15424,2.039
15425,3.42
15426,1.452
15427,1.011
15428,4.955
15429,1.628
15430,0.888
15431,2.882
15432,2.776
15433,2.225
15434,1.273
15435,1.023
15436,2.063
15437,1.688
15438,0.902
15439,3.0
15440,0.907
15441,0.804
15442,1.401
15443,2.683
15444,1.662
15445,5.00001
15446,2.07
15447,0.528
15448,0.941
15449,0.896
15450,1.936
15451,0.532
15452,3.254
15453,0.857
15454,0.953
15455,4.01
15456,1.443
15457,2.979
15458,1.305
15459,3.401
15460,2.813
15461,2.2
15462,1.5
15463,0.694
15464,3.406
15465,1.58
15466,2.386
15467,0.958
15468,2.25
15469,1.617
15470,5.00001
15471,2.469
15472,1.761
15473,1.933
15474,3.6
15475,2.511
15476,0.641
15477,1.412
15478,0.957
15479,1.988
15480,2.115
15481,1.594
15482,1.418
15483,2.25
15484,1.208
15485,5.00001
15486,1.417
15487,2.91
15488,0.514
15489,0.704
15490,2.695
15491,1.867
15492,3.546
15493,2.239
15494,2.402
15495,2.939
15496,1.513
15497,1.279
15498,5.00001
15499,1.831
15500,1.923
15501,0.815
15502,1.438
15503,1.568
15504,1.38
15505,0.722
15506,3.021
15507,0.893
15508,0.854
15509,2.129
15510,5.00001
15511,1.473
15512,1.686
15513,2.933
15514,1.625
15515,1.211
15516,1.496
15517,2.395
15518,0.803
15519,0.827
15520,1.523
15521,2.615
15522,5.00001
15523,4.596
15524,0.62
15525,1.897
15526,2.793
15527,5.00001
15528,3.968
15529,1.897
15530,2.476
15531,1.75
15532,1.338
15533,1.143
15534,3.5
15535,1.84
15536,2.742
15537,2.553
15538,1.868
15539,3.595
15540,2.225
15541,2.379
15542,2.37
15543,0.677
15544,3.387
15545,2.162
15546,1.103
15547,1.935
15548,0.494
15549,1.413
15550,1.838
15551,2.032
15552,2.134
15553,1.25
15554,0.596
15555,1.281
15556,2.751
15557,1.025
15558,1.322
15559,1.875
15560,1.145
15561,0.518
15562,3.478
15563,1.938
15564,1.07
15565,5.00001
15566,2.45
15567,1.687
15568,5.00001
15569,0.477
15570,2.21
15571,1.563
15572,2.586
15573,1.36
15574,2.865
15575,2.25
15576,1.107
15577,1.391
15578,0.702
15579,5.0
15580,1.054
15581,1.5
15582,1.787
15583,0.766
15584,0.983
15585,1.625
15586,1.495
15587,2.52
15588,5.00001
15589,0.475
15590,2.5
15591,1.875
15592,1.134
15593,4.375
15594,0.918
15595,1.686
15596,3.216
15597,1.375
15598,0.958
15599,2.455
15600,0.685
15601,0.628
15602,3.333
15603,1.003
15604,1.306
15605,1.042
15606,1.66
15607,2.402
15608,1.65
15609,1.625
15610,0.707
15611,0.718
15612,3.44
15613,0.967
15614,0.758
15615,5.00001
15616,1.382
15617,1.146
15618,1.047
15619,0.768
15620,1.208
15621,1.086
15622,3.237
15623,1.309
15624,1.518
15625,0.705
15626,3.5
15627,1.575
15628,0.954
15629,1.984
15630,2.239
15631,2.214
15632,0.894
15633,0.885
15634,1.875
15635,2.852
15636,2.034
15637,4.628
15638,1.178
15639,2.319
15640,1.12
15641,0.985
15642,2.317
15643,2.204
15644,0.979
15645,2.479
15646,2.739
15647,0.898
15648,2.481
15649,0.514
15650,0.929
15651,2.125
15652,1.632
15653,2.449
15654,3.0
15655,1.266
15656,2.761
15657,0.694
15658,3.017
15659,3.338
15660,0.675
15661,1.375
15662,2.293
15663,3.49
15664,1.036
15665,4.25
15666,1.506
15667,1.876
15668,1.498
15669,3.375
15670,1.644
15671,3.179
15672,0.75
15673,1.03
15674,2.375
15675,0.674
15676,2.539
15677,3.229
15678,2.16
15679,1.813
15680,1.857
15681,3.866
15682,3.011
15683,0.996
15684,1.178
15685,3.347
15686,1.085
15687,2.346
15688,1.367
15689,0.66
15690,1.408
15691,3.833
15692,0.875
15693,3.776
15694,2.25
15695,1.695
15696,0.746
15697,1.975
15698,0.847
15699,2.495
15700,2.613
15701,5.00001
15702,0.746
15703,2.663
15704,1.831
15705,1.875
15706,4.5
15707,2.469
15708,2.827
15709,1.083
15710,2.18
15711,0.879
15712,2.542
15713,5.00001
15714,2.513
15715,1.485
15716,3.632
15717,2.971
15718,1.648
15719,1.558
15720,0.607
15721,1.8
15722,4.75
15723,1.058
15724,2.551
15725,0.804
15726,5.00001
15727,1.228
15728,1.195
15729,0.691
15730,3.324
15731,2.611
15732,1.682
15733,4.45
15734,2.695
15735,1.927
15736,2.52
15737,2.192
15738,2.639
15739,5.00001
15740,5.00001
15741,1.705
15742,1.313
15743,2.895
15744,0.938
15745,1.388
15746,0.7
15747,0.598
15748,2.34
15749,2.524
15750,0.737
15751,0.481
15752,5.00001
15753,5.00001
15754,1.53
15755,0.707
15756,1.172
15757,3.136
15758,1.656
15759,1.101
15760,2.584
15761,1.125
15762,1.1
15763,1.102
15764,1.143
15765,1.125
15766,1.75
15767,4.912
15768,0.658
15769,1.22
15770,5.00001
15771,1.464
15772,2.937
15773,2.472
15774,1.9
15775,3.833
15776,1.913
15777,1.563
15778,2.07
15779,1.792
15780,2.375
15781,1.264
15782,3.139
15783,1.641
15784,1.028
15785,3.149
15786,5.00001
15787,1.875
15788,0.654
15789,0.847
15790,1.3
15791,1.17
15792,1.106
15793,2.495
15794,3.75
15795,2.726
15796,1.85
15797,1.659
15798,2.701
15799,1.149
15800,1.575
15801,1.072
15802,0.945
15803,1.601
15804,2.425
15805,1.381
15806,0.934
15807,1.375
15808,1.421
15809,1.214
15810,0.886
15811,0.713
15812,1.143
15813,1.219
15814,0.685
15815,1.531
15816,1.554
15817,0.702
15818,1.987
15819,0.589
15820,4.113
15821,1.46
15822,3.563
15823,1.609
15824,3.397
15825,1.674
15826,1.778
15827,1.125
15828,1.103
15829,3.439
15830,1.403
15831,0.863
15832,3.275
15833,0.705
15834,2.024
15835,0.95
15836,5.00001
15837,0.918
15838,0.723
15839,1.273
15840,3.86
15841,2.25
15842,2.684
15843,0.83
15844,5.00001
15845,1.07
15846,1.766
15847,3.209
15848,2.365
15849,3.573
15850,1.575
15851,3.065
15852,1.17
15853,0.894
15854,0.519
15855,1.568
15856,1.825
15857,1.534
15858,1.167
15859,2.743
15860,2.091
15861,1.838
15862,0.641
15863,2.925
15864,1.962
15865,1.482
15866,2.399
15867,2.369
15868,1.659
15869,2.0
15870,1.141
15871,1.356
15872,1.385
15873,2.502
15874,1.63
15875,1.17
15876,1.565
15877,2.052
15878,2.228
15879,1.743
15880,1.213
15881,2.034
15882,2.887
15883,1.875
15884,2.197
15885,1.707
15886,1.707
15887,2.409
15888,0.953
15889,3.571
15890,1.875
15891,1.883
15892,1.922
15893,2.3
15894,2.461
15895,1.45
15896,0.658
15897,1.524
15898,2.241
15899,1.027
15900,1.054
15901,3.957
15902,1.471
15903,2.866
15904,3.155
15905,3.885
15906,4.537
15907,1.494
15908,1.948
15909,4.773
15910,0.738
15911,1.185
15912,5.00001
15913,1.619
15914,1.625
15915,2.051
15916,1.173
15917,1.821
15918,3.938
15919,1.563
15920,4.029
15921,2.674
15922,2.868
15923,3.608
15924,1.469
15925,2.852
15926,1.661
15927,3.676
15928,1.788
15929,3.326
15930,1.953
15931,1.845
15932,2.117
15933,4.846
15934,4.661
15935,2.324
15936,1.988
15937,0.874
15938,0.908
15939,4.048
15940,1.118
15941,4.984
15942,1.453
15943,1.78
15944,0.933
15945,1.118
15946,0.991
15947,3.037
15948,2.069
15949,0.64
15950,2.682
15951,0.571
15952,5.00001
15953,1.898
15954,1.021
15955,0.607
15956,0.931
15957,0.813
15958,2.368
15959,0.649
15960,4.318
15961,3.477
15962,1.814
15963,2.714
15964,0.973
15965,1.975
15966,2.01
15967,0.627
15968,0.929
15969,1.45
15970,2.633
15971,2.242
15972,1.446
15973,5.00001
15974,0.968
15975,1.389
15976,1.503
15977,1.011
15978,3.524
15979,1.553
15980,1.11
15981,2.11
15982,1.663
15983,1.103
15984,4.188
15985,1.375
15986,0.973
15987,2.794
15988,1.878
15989,2.563
15990,2.795
15991,1.58
15992,1.667
15993,2.116
15994,3.442
15995,1.288
15996,3.588
15997,1.463
15998,5.00001
15999,0.88
16000,0.721
16001,1.821
16002,0.838
16003,1.26
16004,5.00001
16005,2.432
16006,3.352
16007,0.325
16008,1.468
16009,1.659
16010,1.504
16011,2.314
16012,1.618
16013,2.417
16014,2.852
16015,1.102
16016,4.119
16017,1.929
16018,1.377
16019,1.04
16020,2.406
16021,2.346
16022,1.174
16023,1.955
16024,3.042
16025,1.973
16026,0.991
16027,2.104
16028,1.675
16029,1.043
16030,4.784
16031,0.864
16032,1.76
16033,2.896
16034,1.324
16035,0.67
16036,0.953
16037,0.9
16038,2.387
16039,0.96
16040,2.173
16041,0.984
16042,1.664
16043,0.863
16044,1.181
16045,4.024
16046,2.0
16047,1.341
16048,0.513
16049,1.253
16050,2.803
16051,0.623
16052,1.969
16053,2.54
16054,0.797
16055,4.956
16056,2.456
16057,5.00001
16058,1.25
16059,0.868
16060,0.952
16061,3.045
16062,3.783
16063,1.233
16064,1.569
16065,3.111
16066,1.218
16067,1.518
16068,2.178
16069,0.971
16070,1.848
16071,3.819
16072,1.78
16073,0.973
16074,1.231
16075,2.533
16076,0.792
16077,4.0
16078,3.602
16079,5.00001
16080,2.296
16081,0.806
16082,1.708
16083,2.894
16084,1.4
16085,0.928
16086,1.832
16087,3.454
16088,1.555
16089,1.625
16090,0.4
16091,3.056
16092,1.421
16093,1.25
16094,0.579
16095,0.917
16096,1.311
16097,0.75
16098,1.188
16099,1.821
16100,0.875
16101,1.63
16102,1.852
16103,2.893
16104,2.524
16105,1.118
16106,0.927
16107,5.00001
16108,5.00001
16109,1.68
16110,1.711
16111,2.47
16112,1.732
16113,2.175
16114,1.199
16115,1.941
16116,2.219
16117,2.69
16118,1.754
16119,1.425
16120,2.674
16121,2.707
16122,0.633
16123,5.00001
16124,2.818
16125,2.074
16126,1.564
16127,3.141
16128,0.675
16129,1.542
16130,4.1
16131,1.248
16132,1.247
16133,1.714
16134,0.966
16135,1.038
16136,1.306
16137,2.904
16138,5.00001
16139,5.00001
16140,4.991
16141,1.653
16142,0.643
16143,1.544
16144,1.802
16145,1.773
16146,0.992
16147,1.33
16148,3.919
16149,0.494
16150,1.904
16151,2.607
16152,1.375
16153,1.428
16154,1.213
16155,2.511
16156,0.553
16157,1.46
16158,0.96
16159,3.257
16160,0.785
16161,1.533
16162,3.07
16163,1.319
16164,1.741
16165,3.364
16166,2.021
16167,2.376
16168,2.224
16169,2.583
16170,1.375
16171,2.285
16172,2.634
16173,0.755
16174,2.762
16175,1.656
16176,0.861
16177,0.567
16178,0.59
16179,1.523
16180,1.93
16181,2.841
16182,1.925
16183,0.882
16184,2.593
